date, value
12/31/2014,99.877
1/2/2015,99.875
1/5/2015,99.88
1/6/2015,99.88
1/7/2015,99.88
1/8/2015,99.88
1/9/2015,99.88
1/12/2015,99.88
1/13/2015,99.88
1/14/2015,99.88
1/15/2015,99.88
1/16/2015,99.88
1/20/2015,99.875
1/21/2015,99.875
1/22/2015,99.875
1/23/2015,99.875
1/26/2015,99.875
1/27/2015,99.874
1/28/2015,99.873
1/29/2015,99.872
1/30/2015,99.871
2/2/2015,99.87
2/3/2015,99.87
2/4/2015,99.87
2/5/2015,99.87
2/6/2015,99.87
2/9/2015,99.87
2/10/2015,99.87
2/11/2015,99.875
2/12/2015,99.875
2/13/2015,99.875
2/17/2015,99.875
2/18/2015,99.875
2/19/2015,99.875
2/20/2015,99.875
2/23/2015,99.875
2/24/2015,99.878
2/25/2015,99.876
2/26/2015,99.874
2/27/2015,99.872
3/2/2015,99.875
3/3/2015,99.875
3/4/2015,99.875
3/5/2015,99.875
3/6/2015,99.875
3/9/2015,99.875
3/10/2015,99.87
3/11/2015,99.87
3/12/2015,99.87
3/13/2015,99.87
3/16/2015,99.865
3/17/2015,99.865
3/18/2015,99.87
3/19/2015,99.87
3/20/2015,99.87
3/23/2015,99.87
3/24/2015,99.875
3/25/2015,99.875
3/26/2015,99.875
3/27/2015,99.875
3/30/2015,99.875
3/31/2015,99.875
4/1/2015,99.875
4/2/2015,99.875
4/6/2015,99.875
4/7/2015,99.875
4/8/2015,99.875
4/9/2015,99.875
4/10/2015,99.875
4/13/2015,99.875
4/14/2015,99.875
4/15/2015,99.875
4/16/2015,99.875
4/17/2015,99.875
4/20/2015,99.875
4/21/2015,99.875
4/22/2015,99.875
4/23/2015,99.875
4/24/2015,99.875
4/27/2015,99.873
4/28/2015,99.871
4/29/2015,99.869
4/30/2015,99.862
5/1/2015,99.86
5/4/2015,99.86
5/5/2015,99.86
5/6/2015,99.86
5/7/2015,99.86
5/8/2015,99.86
5/11/2015,99.86
5/12/2015,99.86
5/13/2015,99.865
5/14/2015,99.865
5/15/2015,99.865
5/18/2015,99.865
5/19/2015,99.865
5/20/2015,99.865
5/21/2015,99.865
5/22/2015,99.865
5/26/2015,99.868
5/27/2015,99.866
5/28/2015,99.864
5/29/2015,99.862
6/1/2015,99.86
6/2/2015,99.86
6/3/2015,99.86
6/4/2015,99.86
6/5/2015,99.86
6/8/2015,99.86
6/9/2015,99.86
6/10/2015,99.86
6/11/2015,99.86
6/12/2015,99.86
6/15/2015,99.86
6/16/2015,99.86
6/17/2015,99.865
6/18/2015,99.865
6/19/2015,99.865
6/22/2015,99.865
6/23/2015,99.865
6/24/2015,99.865
6/25/2015,99.864
6/26/2015,99.863
6/29/2015,99.862
6/30/2015,99.861
7/1/2015,99.86
7/2/2015,99.86
7/6/2015,99.86
7/7/2015,99.865
7/8/2015,99.865
7/9/2015,99.865
7/10/2015,99.865
7/13/2015,99.865
7/14/2015,99.865
7/15/2015,99.865
7/16/2015,99.865
7/17/2015,99.865
7/20/2015,99.865
7/21/2015,99.865
7/22/2015,99.865
7/23/2015,99.865
7/24/2015,99.865
7/27/2015,99.865
7/28/2015,99.857
7/29/2015,99.849
7/30/2015,99.838
7/31/2015,99.833
8/3/2015,99.825
8/4/2015,99.815
8/5/2015,99.81
8/6/2015,99.81
8/7/2015,99.805
8/10/2015,99.805
8/11/2015,99.815
8/12/2015,99.815
8/13/2015,99.815
8/14/2015,99.81
8/17/2015,99.81
8/18/2015,99.81
8/19/2015,99.83
8/20/2015,99.83
8/21/2015,99.83
8/24/2015,99.84
8/25/2015,99.835
8/26/2015,99.835
8/27/2015,99.823
8/28/2015,99.8
8/31/2015,99.789
9/1/2015,99.79
9/2/2015,99.795
9/3/2015,99.8
9/4/2015,99.8
9/8/2015,99.805
9/9/2015,99.805
9/10/2015,99.805
9/11/2015,99.805
9/14/2015,99.805
9/15/2015,99.805
9/16/2015,99.805
9/17/2015,99.855
9/18/2015,99.855
9/21/2015,99.855
9/22/2015,99.855
9/23/2015,99.855
9/24/2015,99.855
9/25/2015,99.85
9/28/2015,99.845
9/29/2015,99.845
9/30/2015,99.84
10/1/2015,99.835
10/2/2015,99.85
10/5/2015,99.85
10/6/2015,99.85
10/7/2015,99.85
10/8/2015,99.85
10/9/2015,99.85
10/12/2015,99.85
10/13/2015,99.85
10/14/2015,99.86
10/15/2015,99.86
10/16/2015,99.86
10/19/2015,99.86
10/20/2015,99.86
10/21/2015,99.86
10/22/2015,99.86
10/23/2015,99.86
10/26/2015,99.86
10/27/2015,99.857
10/28/2015,99.843
10/29/2015,99.829
10/30/2015,99.817
11/2/2015,99.805
11/3/2015,99.805
11/4/2015,99.8
11/5/2015,99.8
11/6/2015,99.79
11/9/2015,99.79
11/10/2015,99.79
11/11/2015,99.79
11/12/2015,99.79
11/13/2015,99.79
11/16/2015,99.79
11/17/2015,99.79
11/18/2015,99.79
11/19/2015,99.79
11/20/2015,99.785
11/23/2015,99.785
11/24/2015,99.763
11/25/2015,99.746
11/27/2015,99.729
11/30/2015,99.708
12/1/2015,99.695
12/2/2015,99.695
12/3/2015,99.695
12/4/2015,99.69
12/7/2015,99.685
12/8/2015,99.68
12/9/2015,99.68
12/10/2015,99.68
12/11/2015,99.69
12/14/2015,99.685
12/15/2015,99.685
12/16/2015,99.665
12/17/2015,99.66
12/18/2015,99.655
12/21/2015,99.655
12/22/2015,99.655
12/23/2015,99.655
12/24/2015,99.655
12/28/2015,99.652
12/29/2015,99.647
12/30/2015,99.643
12/31/2015,99.645
1/4/2016,99.645
1/5/2016,99.645
1/6/2016,99.645
1/7/2016,99.645
1/8/2016,99.645
1/11/2016,99.645
1/12/2016,99.645
1/13/2016,99.645
1/14/2016,99.645
1/15/2016,99.645
1/19/2016,99.645
1/20/2016,99.645
1/21/2016,99.645
1/22/2016,99.64
1/25/2016,99.635
1/26/2016,99.629
1/27/2016,99.625
1/28/2016,99.623
1/29/2016,99.619
2/1/2016,99.605
2/2/2016,99.61
2/3/2016,99.61
2/4/2016,99.615
2/5/2016,99.615
2/8/2016,99.625
2/9/2016,99.625
2/10/2016,99.625
2/11/2016,99.625
2/12/2016,99.625
2/16/2016,99.62
2/17/2016,99.62
2/18/2016,99.62
2/19/2016,99.62
2/22/2016,99.615
2/23/2016,99.615
2/24/2016,99.613
2/25/2016,99.609
2/26/2016,99.606
2/29/2016,99.603
3/1/2016,99.595
3/2/2016,99.6
3/3/2016,99.605
3/4/2016,99.605
3/7/2016,99.605
3/8/2016,99.61
3/9/2016,99.615
3/10/2016,99.615
3/11/2016,99.615
3/14/2016,99.615
3/15/2016,99.615
3/16/2016,99.635
3/17/2016,99.635
3/18/2016,99.635
3/21/2016,99.63
3/22/2016,99.63
3/23/2016,99.635
3/24/2016,99.635
3/28/2016,99.63
3/29/2016,99.631
3/30/2016,99.629
3/31/2016,99.627
4/1/2016,99.625
4/4/2016,99.63
4/5/2016,99.63
4/6/2016,99.63
4/7/2016,99.63
4/8/2016,99.63
4/11/2016,99.63
4/12/2016,99.63
4/13/2016,99.63
4/14/2016,99.63
4/15/2016,99.63
4/18/2016,99.63
4/19/2016,99.63
4/20/2016,99.63
4/21/2016,99.63
4/22/2016,99.63
4/25/2016,99.63
4/26/2016,99.625
4/27/2016,99.625
4/28/2016,99.623
4/29/2016,99.619
5/2/2016,99.615
5/3/2016,99.615
5/4/2016,99.62
5/5/2016,99.62
5/6/2016,99.62
5/9/2016,99.625
5/10/2016,99.625
5/11/2016,99.625
5/12/2016,99.625
5/13/2016,99.625
5/16/2016,99.625
5/17/2016,99.615
5/18/2016,99.59
5/19/2016,99.595
5/20/2016,99.595
5/23/2016,99.595
5/24/2016,99.59
5/25/2016,99.58
5/26/2016,99.582
5/27/2016,99.568
5/31/2016,99.573
6/1/2016,99.57
6/2/2016,99.57
6/3/2016,99.615
6/6/2016,99.62
6/7/2016,99.625
6/8/2016,99.625
6/9/2016,99.625
6/10/2016,99.63
6/13/2016,99.63
6/14/2016,99.63
6/15/2016,99.63
6/16/2016,99.63
6/17/2016,99.63
6/20/2016,99.625
6/21/2016,99.625
6/22/2016,99.625
6/23/2016,99.625
6/24/2016,99.635
6/27/2016,99.633
6/28/2016,99.629
6/29/2016,99.623
6/30/2016,99.6245
7/1/2016,99.625
7/5/2016,99.625
7/6/2016,99.625
7/7/2016,99.62
7/8/2016,99.615
7/11/2016,99.615
7/12/2016,99.615
7/13/2016,99.615
7/14/2016,99.61
7/15/2016,99.605
7/18/2016,99.605
7/19/2016,99.605
7/20/2016,99.605
7/21/2016,99.605
7/22/2016,99.6
7/25/2016,99.605
7/26/2016,99.597
7/27/2016,99.599
7/28/2016,99.591
7/29/2016,99.597
8/1/2016,99.595
8/2/2016,99.59
8/3/2016,99.59
8/4/2016,99.595
8/5/2016,99.59
8/8/2016,99.59
8/9/2016,99.59
8/10/2016,99.595
8/11/2016,99.59
8/12/2016,99.595
8/15/2016,99.595
8/16/2016,99.59
8/17/2016,99.59
8/18/2016,99.59
8/19/2016,99.59
8/22/2016,99.59
8/23/2016,99.585
8/24/2016,99.585
8/25/2016,99.585
8/26/2016,99.564
8/29/2016,99.5635
8/30/2016,99.557
8/31/2016,99.5445
9/1/2016,99.54
9/2/2016,99.545
9/6/2016,99.565
9/7/2016,99.57
9/8/2016,99.555
9/9/2016,99.55
9/12/2016,99.57
9/13/2016,99.57
9/14/2016,99.575
9/15/2016,99.58
9/16/2016,99.575
9/19/2016,99.575
9/20/2016,99.57
9/21/2016,99.605
9/22/2016,99.61
9/23/2016,99.61
9/26/2016,99.61
9/27/2016,99.606
9/28/2016,99.6
9/29/2016,99.593
9/30/2016,99.59
10/3/2016,99.585
10/4/2016,99.575
10/5/2016,99.57
10/6/2016,99.57
10/7/2016,99.585
10/10/2016,99.585
10/11/2016,99.585
10/12/2016,99.585
10/13/2016,99.585
10/14/2016,99.585
10/17/2016,99.585
10/18/2016,99.585
10/19/2016,99.585
10/20/2016,99.585
10/21/2016,99.585
10/24/2016,99.585
10/25/2016,99.585
10/26/2016,99.567
10/27/2016,99.549
10/28/2016,99.534
10/31/2016,99.5175
11/1/2016,99.505
11/2/2016,99.505
11/3/2016,99.505
11/4/2016,99.505
11/7/2016,99.5
11/8/2016,99.495
11/9/2016,99.495
11/10/2016,99.5
11/11/2016,99.5
11/14/2016,99.485
11/15/2016,99.485
11/16/2016,99.485
11/17/2016,99.48
11/18/2016,99.48
11/21/2016,99.475
11/22/2016,99.475
11/23/2016,99.47
11/25/2016,99.45
11/28/2016,99.43
11/29/2016,99.41
11/30/2016,99.386
12/1/2016,99.365
12/2/2016,99.365
12/5/2016,99.36
12/6/2016,99.36
12/7/2016,99.36
12/8/2016,99.36
12/9/2016,99.36
12/12/2016,99.36
12/13/2016,99.36
12/14/2016,99.355
12/15/2016,99.355
12/16/2016,99.355
12/19/2016,99.355
12/20/2016,99.355
12/21/2016,99.355
12/22/2016,99.355
12/23/2016,99.355
12/27/2016,99.353
12/28/2016,99.351
12/29/2016,99.349
12/30/2016,99.347
1/3/2017,99.345
1/4/2017,99.345
1/5/2017,99.345
1/6/2017,99.345
1/9/2017,99.345
1/10/2017,99.345
1/11/2017,99.345
1/12/2017,99.345
1/13/2017,99.345
1/17/2017,99.345
1/18/2017,99.345
1/19/2017,99.34
1/20/2017,99.34
1/23/2017,99.345
1/24/2017,99.345
1/25/2017,99.34
1/26/2017,99.333
1/27/2017,99.326
1/30/2017,99.319
1/31/2017,99.316
2/1/2017,99.315
2/2/2017,99.315
2/3/2017,99.315
2/6/2017,99.325
2/7/2017,99.325
2/8/2017,99.325
2/9/2017,99.32
2/10/2017,99.32
2/13/2017,99.315
2/14/2017,99.31
2/15/2017,99.3
2/16/2017,99.31
2/17/2017,99.31
2/21/2017,99.305
2/22/2017,99.31
2/23/2017,99.3
2/24/2017,99.293
2/27/2017,99.264
2/28/2017,99.253
3/1/2017,99.175
3/2/2017,99.15
3/3/2017,99.14
3/6/2017,99.135
3/7/2017,99.135
3/8/2017,99.125
3/9/2017,99.125
3/10/2017,99.12
3/13/2017,99.115
3/14/2017,99.115
3/15/2017,99.11
3/16/2017,99.11
3/17/2017,99.11
3/20/2017,99.11
3/21/2017,99.11
3/22/2017,99.11
3/23/2017,99.11
3/24/2017,99.11
3/27/2017,99.11
3/28/2017,99.107
3/29/2017,99.104
3/30/2017,99.101
3/31/2017,99.098
4/3/2017,99.095
4/4/2017,99.095
4/5/2017,99.095
4/6/2017,99.095
4/7/2017,99.095
4/10/2017,99.095
4/11/2017,99.095
4/12/2017,99.095
4/13/2017,99.095
4/17/2017,99.095
4/18/2017,99.095
4/19/2017,99.095
4/20/2017,99.095
4/21/2017,99.095
4/24/2017,99.095
4/25/2017,99.077
4/26/2017,99.059
4/27/2017,99.041
4/28/2017,99.023
5/1/2017,99.005
5/2/2017,99.01
5/3/2017,99.005
5/4/2017,99
5/5/2017,98.99
5/8/2017,98.985
5/9/2017,98.98
5/10/2017,98.985
5/11/2017,98.985
5/12/2017,98.995
5/15/2017,98.995
5/16/2017,98.995
5/17/2017,99.015
5/18/2017,99
5/19/2017,98.995
5/22/2017,98.99
5/23/2017,98.985
5/24/2017,98.985
5/25/2017,98.966
5/26/2017,98.947
5/30/2017,98.92
5/31/2017,98.8995
6/1/2017,98.875
6/2/2017,98.87
6/5/2017,98.87
6/6/2017,98.87
6/7/2017,98.865
6/8/2017,98.86
6/9/2017,98.86
6/12/2017,98.86
6/13/2017,98.86
6/14/2017,98.855
6/15/2017,98.85
6/16/2017,98.85
6/19/2017,98.85
6/20/2017,98.85
6/21/2017,98.85
6/22/2017,98.85
6/23/2017,98.85
6/26/2017,98.85
6/27/2017,98.849
6/28/2017,98.848
6/29/2017,98.847
6/30/2017,98.846
7/3/2017,98.845
7/5/2017,98.845
7/6/2017,98.845
7/7/2017,98.845
7/10/2017,98.845
7/11/2017,98.845
7/12/2017,98.84
7/13/2017,98.84
7/14/2017,98.84
7/17/2017,98.84
7/18/2017,98.84
7/19/2017,98.84
7/20/2017,98.84
7/21/2017,98.845
7/24/2017,98.845
7/25/2017,98.845
7/26/2017,98.844
7/27/2017,98.843
7/28/2017,98.842
7/31/2017,98.841
8/1/2017,98.84
8/2/2017,98.84
8/3/2017,98.84
8/4/2017,98.84
8/7/2017,98.84
8/8/2017,98.84
8/9/2017,98.84
8/10/2017,98.845
8/11/2017,98.845
8/14/2017,98.845
8/15/2017,98.845
8/16/2017,98.845
8/17/2017,98.845
8/18/2017,98.845
8/21/2017,98.845
8/22/2017,98.845
8/23/2017,98.845
8/24/2017,98.845
8/25/2017,98.845
8/28/2017,98.845
8/29/2017,98.845
8/30/2017,98.845
8/31/2017,98.845
9/1/2017,98.845
9/5/2017,98.845
9/6/2017,98.845
9/7/2017,98.845
9/8/2017,98.845
9/11/2017,98.845
9/12/2017,98.845
9/13/2017,98.85
9/14/2017,98.85
9/15/2017,98.845
9/18/2017,98.845
9/19/2017,98.845
9/20/2017,98.845
9/21/2017,98.845
9/22/2017,98.845
9/25/2017,98.845
9/26/2017,98.845
9/27/2017,98.845
9/28/2017,98.845
9/29/2017,98.841
10/2/2017,98.84
10/3/2017,98.845
10/4/2017,98.845
10/5/2017,98.845
10/6/2017,98.845
10/9/2017,98.845
10/10/2017,98.845
10/11/2017,98.845
10/12/2017,98.845
10/13/2017,98.845
10/16/2017,98.845
10/17/2017,98.845
10/18/2017,98.845
10/19/2017,98.84
10/20/2017,98.84
10/23/2017,98.84
10/24/2017,98.84
10/25/2017,98.84
10/26/2017,98.817
10/27/2017,98.794
10/30/2017,98.772
10/31/2017,98.7485
11/1/2017,98.725
11/2/2017,98.725
11/3/2017,98.72
11/6/2017,98.72
11/7/2017,98.715
11/8/2017,98.715
11/9/2017,98.715
11/10/2017,98.715
11/13/2017,98.715
11/14/2017,98.715
11/15/2017,98.715
11/16/2017,98.715
11/17/2017,98.71
11/20/2017,98.71
11/21/2017,98.71
11/22/2017,98.71
11/24/2017,98.71
11/27/2017,98.69
11/28/2017,98.67
11/29/2017,98.65
11/30/2017,98.6255
12/1/2017,98.61
12/4/2017,98.605
12/5/2017,98.605
12/6/2017,98.605
12/7/2017,98.605
12/8/2017,98.605
12/11/2017,98.6
12/12/2017,98.6
12/13/2017,98.595
12/14/2017,98.595
12/15/2017,98.6
12/18/2017,98.6
12/19/2017,98.595
12/20/2017,98.595
12/21/2017,98.595
12/22/2017,98.595
12/26/2017,98.594
12/27/2017,98.593
12/28/2017,98.592
12/29/2017,98.591
1/2/2018,98.59
1/3/2018,98.59
1/4/2018,98.585
1/5/2018,98.585
1/8/2018,98.585
1/9/2018,98.585
1/10/2018,98.585
1/11/2018,98.585
1/12/2018,98.58
1/16/2018,98.58
1/17/2018,98.58
1/18/2018,98.58
1/19/2018,98.58
1/22/2018,98.58
1/23/2018,98.58
1/24/2018,98.58
1/25/2018,98.575
1/26/2018,98.562
1/29/2018,98.549
1/30/2018,98.536
1/31/2018,98.524
2/1/2018,98.51
2/2/2018,98.515
2/5/2018,98.52
2/6/2018,98.52
2/7/2018,98.515
2/8/2018,98.515
2/9/2018,98.515
2/12/2018,98.515
2/13/2018,98.515
2/14/2018,98.51
2/15/2018,98.51
2/16/2018,98.51
2/20/2018,98.51
2/21/2018,98.51
2/22/2018,98.51
2/23/2018,98.477
2/26/2018,98.4425
2/27/2018,98.406
2/28/2018,98.373
3/1/2018,98.35
3/2/2018,98.35
3/5/2018,98.345
3/6/2018,98.34
3/7/2018,98.34
3/8/2018,98.34
3/9/2018,98.34
3/12/2018,98.34
3/13/2018,98.34
3/14/2018,98.335
3/15/2018,98.33
3/16/2018,98.33
3/19/2018,98.33
3/20/2018,98.325
3/21/2018,98.32
3/22/2018,98.315
3/23/2018,98.325
3/26/2018,98.323
3/27/2018,98.321
3/28/2018,98.319
3/29/2018,98.317
4/2/2018,98.32
4/3/2018,98.315
4/4/2018,98.31
4/5/2018,98.31
4/6/2018,98.315
4/9/2018,98.31
4/10/2018,98.31
4/11/2018,98.305
4/12/2018,98.31
4/13/2018,98.31
4/16/2018,98.31
4/17/2018,98.31
4/18/2018,98.305
4/19/2018,98.305
4/20/2018,98.305
4/23/2018,98.3
4/24/2018,98.3
4/25/2018,98.27
4/26/2018,98.245
4/27/2018,98.22
4/30/2018,98.1905
5/1/2018,98.165
5/2/2018,98.165
5/3/2018,98.17
5/4/2018,98.165
5/7/2018,98.165
5/8/2018,98.16
5/9/2018,98.16
5/10/2018,98.16
5/11/2018,98.16
5/14/2018,98.16
5/15/2018,98.155
5/16/2018,98.155
5/17/2018,98.155
5/18/2018,98.16
5/21/2018,98.155
5/22/2018,98.155
5/23/2018,98.175
5/24/2018,98.175
5/25/2018,98.157
5/29/2018,98.1685
5/30/2018,98.134
5/31/2018,98.1125
6/1/2018,98.085
6/4/2018,98.08
6/5/2018,98.08
6/6/2018,98.085
6/7/2018,98.085
6/8/2018,98.09
6/11/2018,98.085
6/12/2018,98.085
6/13/2018,98.09
6/14/2018,98.085
6/15/2018,98.09
6/18/2018,98.09
6/19/2018,98.09
6/20/2018,98.075
6/21/2018,98.07
6/22/2018,98.065
6/25/2018,98.07
6/26/2018,98.075
6/27/2018,98.073
6/28/2018,98.074
6/29/2018,98.076
7/2/2018,98.075
7/3/2018,98.075
7/5/2018,98.075
7/6/2018,98.08
7/9/2018,98.085
7/10/2018,98.085
7/11/2018,98.085
7/12/2018,98.085
7/13/2018,98.085
7/16/2018,98.08
7/17/2018,98.075
7/18/2018,98.075
7/19/2018,98.075
7/20/2018,98.08
7/23/2018,98.08
7/24/2018,98.08
7/25/2018,98.08
7/26/2018,98.072
7/27/2018,98.066
7/30/2018,98.056
7/31/2018,98.052
8/1/2018,98.045
8/2/2018,98.05
8/3/2018,98.05
8/6/2018,98.055
8/7/2018,98.055
8/8/2018,98.055
8/9/2018,98.055
8/10/2018,98.055
8/13/2018,98.055
8/14/2018,98.055
8/15/2018,98.055
8/16/2018,98.05
8/17/2018,98.05
8/20/2018,98.055
8/21/2018,98.05
8/22/2018,98.05
8/23/2018,98.05
8/24/2018,98.045
8/27/2018,98.05
8/28/2018,98.004
8/29/2018,97.963
8/30/2018,97.927
8/31/2018,97.886
9/4/2018,97.845
9/5/2018,97.84
9/6/2018,97.84
9/7/2018,97.84
9/10/2018,97.84
9/11/2018,97.84
9/12/2018,97.835
9/13/2018,97.835
9/14/2018,97.835
9/17/2018,97.835
9/18/2018,97.83
9/19/2018,97.825
9/20/2018,97.83
9/21/2018,97.83
9/24/2018,97.83
9/25/2018,97.824
9/26/2018,97.823
9/27/2018,97.82
9/28/2018,97.816
10/1/2018,97.815
10/2/2018,97.81
10/3/2018,97.81
10/4/2018,97.81
10/5/2018,97.805
10/8/2018,97.81
10/9/2018,97.81
10/10/2018,97.81
10/11/2018,97.81
10/12/2018,97.81
10/15/2018,97.81
10/16/2018,97.815
10/17/2018,97.81
10/18/2018,97.8
10/19/2018,97.8
10/22/2018,97.8
10/23/2018,97.8
10/24/2018,97.795
10/25/2018,97.8
10/26/2018,97.786
10/29/2018,97.772
10/30/2018,97.758
10/31/2018,97.74
11/1/2018,97.725
11/2/2018,97.72
11/5/2018,97.725
11/6/2018,97.72
11/7/2018,97.715
11/8/2018,97.71
11/9/2018,97.71
11/12/2018,97.71
11/13/2018,97.715
11/14/2018,97.72
11/15/2018,97.72
11/16/2018,97.72
11/19/2018,97.73
11/20/2018,97.72
11/21/2018,97.715
11/23/2018,97.72
11/26/2018,97.715
11/27/2018,97.692
11/28/2018,97.667
11/29/2018,97.648
11/30/2018,97.629
12/3/2018,97.6
12/4/2018,97.61
12/5/2018,97.61
12/6/2018,97.625
12/7/2018,97.625
12/10/2018,97.625
12/11/2018,97.62
12/12/2018,97.615
12/13/2018,97.615
12/14/2018,97.62
12/17/2018,97.63
12/18/2018,97.63
12/19/2018,97.6
12/20/2018,97.595
12/21/2018,97.6
12/24/2018,97.6
12/26/2018,97.602
12/27/2018,97.602
12/28/2018,97.6
12/31/2018,97.6
1/2/2019,97.6
1/3/2019,97.615
1/4/2019,97.605
1/7/2019,97.6
1/8/2019,97.6
1/9/2019,97.6
1/10/2019,97.595
1/11/2019,97.6
1/14/2019,97.6
1/15/2019,97.6
1/16/2019,97.6
1/17/2019,97.6
1/18/2019,97.595
1/22/2019,97.6
1/23/2019,97.595
1/24/2019,97.595
1/25/2019,97.595
1/28/2019,97.597
1/29/2019,97.5965
1/30/2019,97.596
1/31/2019,97.6
2/1/2019,97.6
2/4/2019,97.6
2/5/2019,97.6
2/6/2019,97.595
2/7/2019,97.6
2/8/2019,97.605
2/11/2019,97.6
2/12/2019,97.6
2/13/2019,97.6
2/14/2019,97.6
2/15/2019,97.605
2/19/2019,97.6
2/20/2019,97.6
2/21/2019,97.595
2/22/2019,97.6
2/25/2019,97.598
2/26/2019,97.595
2/27/2019,97.595
2/28/2019,97.595
3/1/2019,97.595
3/4/2019,97.595
3/5/2019,97.595
3/6/2019,97.6
3/7/2019,97.6
3/8/2019,97.6
3/11/2019,97.6
3/12/2019,97.6
3/13/2019,97.6
3/14/2019,97.6
3/15/2019,97.6
3/18/2019,97.6
3/19/2019,97.6
3/20/2019,97.595
3/21/2019,97.59
3/22/2019,97.595
3/25/2019,97.595
3/26/2019,97.598
3/27/2019,97.603
3/28/2019,97.607
3/29/2019,97.607
4/1/2019,97.605
4/2/2019,97.605
4/3/2019,97.6
4/4/2019,97.6
4/5/2019,97.6
4/8/2019,97.6
4/9/2019,97.6
4/10/2019,97.595
4/11/2019,97.595
4/12/2019,97.595
4/15/2019,97.595
4/16/2019,97.59
4/17/2019,97.585
4/18/2019,97.585
4/22/2019,97.575
4/23/2019,97.575
4/24/2019,97.585
4/25/2019,97.584
4/26/2019,97.588
4/29/2019,97.593
4/30/2019,97.5965
5/1/2019,97.61
5/2/2019,97.6
5/3/2019,97.605
5/6/2019,97.615
5/7/2019,97.62
5/8/2019,97.615
5/9/2019,97.625
5/10/2019,97.63
5/13/2019,97.635
5/14/2019,97.635
5/15/2019,97.63
5/16/2019,97.62
5/17/2019,97.62
5/20/2019,97.62
5/21/2019,97.615
5/22/2019,97.615
5/23/2019,97.62
5/24/2019,97.615
5/28/2019,97.622
5/29/2019,97.621
5/30/2019,97.619
5/31/2019,97.644
6/3/2019,97.67
6/4/2019,97.675
6/5/2019,97.665
6/6/2019,97.655
6/7/2019,97.68
6/10/2019,97.665
6/11/2019,97.66
6/12/2019,97.67
6/13/2019,97.685
6/14/2019,97.675
6/17/2019,97.67
6/18/2019,97.675
6/19/2019,97.64
6/20/2019,97.64
6/21/2019,97.635
6/24/2019,97.635
6/25/2019,97.698
6/26/2019,97.75
6/27/2019,97.821
6/28/2019,97.891
7/1/2019,97.92
7/2/2019,97.925
7/3/2019,97.93
7/5/2019,97.865
7/8/2019,97.87
7/9/2019,97.855
7/10/2019,97.92
7/11/2019,97.895
7/12/2019,97.905
7/15/2019,97.92
7/16/2019,97.91
7/17/2019,97.925
7/18/2019,97.985
7/19/2019,97.9
7/22/2019,97.895
7/23/2019,97.89
7/24/2019,97.895
7/25/2019,97.885
7/26/2019,97.898
7/29/2019,97.926
7/30/2019,97.93
7/31/2019,97.8895
8/1/2019,97.94
8/2/2019,97.96
8/5/2019,98.015
8/6/2019,97.99
8/7/2019,98.015
8/8/2019,98
8/9/2019,97.995
8/12/2019,98.005
8/13/2019,97.98
8/14/2019,98.005
8/15/2019,98.025
8/16/2019,98.005
8/19/2019,97.985
8/20/2019,97.98
8/21/2019,97.98
8/22/2019,97.97
8/23/2019,97.99
8/26/2019,97.98
8/27/2019,98.015
8/28/2019,98.052
8/29/2019,98.08
8/30/2019,98.119
9/3/2019,98.175
9/4/2019,98.195
9/5/2019,98.15
9/6/2019,98.135
9/9/2019,98.135
9/10/2019,98.13
9/11/2019,98.125
9/12/2019,98.125
9/13/2019,98.105
9/16/2019,98.09
9/17/2019,98.095
9/18/2019,98.11
9/19/2019,98.12
9/20/2019,98.135
9/23/2019,98.13
9/24/2019,98.12
9/25/2019,98.14
9/26/2019,98.176
9/27/2019,98.219
9/30/2019,98.2265
10/1/2019,98.295
10/2/2019,98.325
10/3/2019,98.36
10/4/2019,98.345
10/7/2019,98.34
10/8/2019,98.36
10/9/2019,98.355
10/10/2019,98.36
10/11/2019,98.335
10/14/2019,98.345
10/15/2019,98.34
10/16/2019,98.375
10/17/2019,98.36
10/18/2019,98.38
10/21/2019,98.375
10/22/2019,98.38
10/23/2019,98.38
10/24/2019,98.38
10/25/2019,98.385
10/28/2019,98.394
10/29/2019,98.407
10/30/2019,98.429
10/31/2019,98.4425
11/1/2019,98.435
11/4/2019,98.43
11/5/2019,98.43
11/6/2019,98.44
11/7/2019,98.44
11/8/2019,98.44
11/11/2019,98.44
11/12/2019,98.44
11/13/2019,98.44
11/14/2019,98.445
11/15/2019,98.44
11/18/2019,98.44
11/19/2019,98.44
11/20/2019,98.44
11/21/2019,98.43
11/22/2019,98.43
11/25/2019,98.433
11/26/2019,98.439
11/27/2019,98.438
11/29/2019,98.439
12/2/2019,98.44
12/3/2019,98.445
12/4/2019,98.445
12/5/2019,98.445
12/6/2019,98.44
12/9/2019,98.44
12/10/2019,98.44
12/11/2019,98.435
12/12/2019,98.44
12/13/2019,98.445
12/16/2019,98.445
12/17/2019,98.445
12/18/2019,98.44
12/19/2019,98.44
12/20/2019,98.445
12/23/2019,98.44
12/24/2019,98.44
12/26/2019,98.434
12/27/2019,98.436
12/30/2019,98.439
12/31/2019,98.4415
1/2/2020,98.44
1/3/2020,98.425
1/6/2020,98.43
1/7/2020,98.425
1/8/2020,98.425
1/9/2020,98.43
1/10/2020,98.425
1/13/2020,98.42
1/14/2020,98.42
1/15/2020,98.42
1/16/2020,98.42
